mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""29201300""","""Southeast Metropolitan Planning Organization (SEMPO)""","""Cape Girardeau, MO-IL,Sikeston, MO""",28.43,38593.20,14510.17,72208.26,50,60,41,23,29,19,27,31,22,7.57,9.19,1.81,2,2,18771,18148,19383,1,1,1,13642,12649,14095,10808,9907,11168,2824,2731,2916,11,11,11,14,14,14,2.1,3.8,1.16,0.20,6016,68,8802,82,27,39,2190,994,1044,738,67,33
"""30196400""","""Yellowstone County Planning Board""","""Billings, MT""",79.66,102710.00,43502.19,322204.46,46,56,45,24,30,23,22,26,22,7.15,16.61,1.75,2,2,17425,17271,18045,2,2,2,13307,12882,13661,10480,10077,10733,2790,2765,2889,38,39,39,47,49,48,0.6,5.7,0.60,0.14,10330,63,16719,80,29,11,5888,1221,1380,804,67,33
"""30197100""","""Great Falls Planning and Community Development Department""","""Great Falls, MT""",50.08,50651.66,22364.22,37517.43,49,59,40,24,30,19,25,29,21,6.43,15.10,1.65,2,2,16095,15622,17205,1,1,1,12455,11545,13206,9863,9026,10435,2577,2502,2755,15,16,16,19,20,20,2.4,5.6,2.04,0.60,9062,66,10800,80,13,46,2851,1011,1150,657,65,35
"""30198200""","""Missoula Metropolitan Planning Organization""","""Missoula, MT""",37.25,49195.36,20891.49,107574.96,54,65,47,30,38,26,24,28,21,6.88,13.01,1.70,2,2,16404,16119,17240,3,3,3,12824,11903,13420,10145,9266,10607,2626,2582,2760,52,55,52,64,68,65,1.1,6.2,0.84,0.19,9705,61,14591,79,27,16,4396,1359,1682,819,57,43
"""31197300""","""Lincoln Area MPO""","""Beatrice, NE,Lincoln, NE,Omaha-Council Bluffs, NE-IA""",164.00,249852.72,98888.77,403338.22,45,55,44,23,29,23,22,26,21,7.12,18.51,1.76,2,2,17258,17172,17702,2,2,2,13160,12758,13431,10519,10128,10723,2596,2583,2663,44,47,45,55,58,56,1.2,6.3,0.93,0.25,16747,61,25140,79,23,20,3389,1193,1333,831,61,39
"""31197400""","""Metropolitan Area Planning Agency""","""Fremont, NE,Omaha-Council Bluffs, NE-IA""",631.14,715659.40,274814.66,447302.40,44,54,47,24,30,26,20,24,22,7.20,18.04,1.84,2,2,17511,17204,17565,3,3,3,13648,13268,13607,10980,10645,10930,2634,2588,2642,34,36,35,28,29,28,2.5,6.2,1.93,0.61,18149,70,28158,79,17,55,2281,1339,1445,815,67,33
"""31201300""","""Grand Island Area Metropolitan Planning Organization""","""Grand Island, NE""",41.31,53210.72,20152.98,75597.44,47,56,43,23,29,21,24,28,22,7.53,12.48,1.82,2,2,18519,17885,18907,1,1,1,13698,12739,13933,10901,10036,11077,2786,2691,2844,11,11,11,14,14,14,2.2,3.9,2.10,0.27,6957,67,9877,82,12,56,1765,1087,1265,671,63,37
"""32197900""","""Regional Transportation Commission of Washoe County""","""Carson City, NV,Fallon, NV,Fernley, NV,Reno, NV,Susanville, CA""",207.22,308710.97,118861.24,3893222.24,50,62,52,28,35,29,23,28,24,7.82,18.65,1.89,2,2,18614,18305,18911,2,2,2,14747,14324,14878,11292,10923,11367,3399,3343,3454,56,58,57,78,82,80,0.7,4.1,1.36,0.03,14829,67,19540,82,37,3,7931,1497,1540,1136,66,34
"""32198300""","""Regional Transportation Commission of Southern Nevada""","""Las Vegas-Henderson-Paradise, NV,Riverside-San Bernardino-Ontario, CA""",1180.89,1838383.23,663940.84,4479318.33,50,62,48,27,34,26,23,28,22,6.66,29.13,1.80,2,2,16256,15966,16070,3,3,3,13833,13341,13791,10792,10349,10786,2969,2916,2935,72,76,70,72,77,70,1.4,5.4,1.07,0.15,30685,60,43894,80,26,9,5941,1342,1339,1199,58,42
"""32199800""","""Tahoe MPO""","""Carson City, NV,Gardnerville Ranchos, NV,Reno, NV,Sacramento-Roseville-Folsom, CA""",47.74,34288.87,14850.45,107052.64,55,68,60,32,40,35,24,28,25,7.87,8.23,1.96,2,2,21361,21059,21262,1,1,1,16561,15711,15982,12136,11349,11586,4407,4342,4376,18,19,19,13,13,14,1.6,2.9,0.95,0.14,3366,66,3793,84,43,24,2660,1827,2086,992,77,23
"""32200300""","""Carson Area Metropolitan Planning Organization""","""Carson City, NV,Fernley, NV,Gardnerville Ranchos, NV,Reno, NV""",47.13,64932.60,27225.86,246403.29,53,64,49,28,35,26,25,29,24,7.88,14.75,1.82,2,2,19025,18706,19876,1,1,1,14366,13463,14916,10880,10034,11274,3474,3417,3630,11,12,12,27,28,28,0.9,3.1,1.62,0.11,7534,65,8661,83,80,12,2844,1343,1475,936,65,35
"""33197200""","""Rockingham Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",96.09,157662.53,64132.22,204960.57,44,55,62,26,33,38,18,22,24,8.78,6.58,2.04,2,2,21495,21284,21299,1,1,1,16183,15853,15121,12831,12534,11801,3349,3316,3318,2,2,3,2,2,2,2.4,4.1,0.82,0.31,7558,64,10597,82,50,29,2039,1992,2248,1095,78,22
"""33197301""","""Southern New Hampshire Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Concord, NH,Manchester-Nashua, NH""",167.01,251238.11,96564.80,281266.71,43,53,57,25,32,34,18,21,22,8.10,13.83,1.91,2,2,19370,19257,19403,2,2,2,14982,14334,14115,11960,11331,11088,3018,3000,3022,4,4,4,6,6,7,2.0,5.7,0.84,0.34,13806,56,21109,80,52,28,2499,1788,1956,959,67,33
"""33197302""","""Nashua Regional Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",74.98,118014.38,46790.98,127531.23,46,56,59,28,35,36,19,22,23,7.97,12.91,1.93,2,2,19168,19008,19222,2,2,2,15100,14200,14261,12109,11235,11263,2987,2961,2994,4,4,4,8,8,8,1.7,5.5,0.72,0.37,13688,63,18412,80,43,33,2525,1876,2028,976,72,28
"""33198200""","""Strafford Regional Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Concord, NH,Laconia, NH,Portland-South Portland, ME""",64.99,109788.26,41044.27,258151.30,41,51,57,23,29,32,18,22,24,8.86,7.86,2.04,2,2,21562,21350,21471,1,1,1,16126,15760,15112,12760,12427,11761,3360,3327,3344,7,7,7,4,4,4,1.5,3.6,0.68,0.16,5862,60,6975,83,70,19,2806,1700,1949,982,71,29
"""34198200""","""North Jersey Transportation Planning Authority""","""Allentown-Bethlehem-Easton, PA-NJ,Atlantic City-Hammonton, NJ,East Stroudsburg, PA,New York-Newark-Jersey City, NY-NJ-PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Poughkeepsie-Newburgh-Middletown, NY,Trenton-Princeton, NJ""",4075.19,5556454.48,2022490.96,2234620.44,51,62,62,33,41,41,18,21,21,5.96,25.16,1.71,2,2,14562,14475,14349,11,11,11,13991,13185,13113,10726,9915,9864,2341,2326,2306,924,944,943,236,242,241,3.3,8.0,2.20,0.91,53850,52,80661,74,17,61,1982,2171,2461,1118,65,35
"""34199300""","""South Jersey Transportation Planning Organization""","""Atlantic City-Hammonton, NJ,Ocean City, NJ,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Vineland-Bridgeton, NJ""",365.61,473420.72,180094.58,928129.13,55,67,55,32,39,32,23,28,23,7.96,11.12,1.86,2,2,19585,19394,19803,1,1,1,14530,13921,14568,11218,10637,11221,3148,3117,3183,163,167,165,57,58,58,2.0,4.0,1.15,0.19,8264,65,10994,82,38,24,2728,1653,1842,966,76,24
"""35197200""","""Mid-Region COG""","""Albuquerque, NM,Grants, NM,Santa Fe, NM""",401.05,602865.67,235683.78,925790.52,52,63,45,28,35,24,24,28,21,7.36,18.11,1.78,2,2,17879,17662,18130,2,3,2,13109,12093,13480,10633,9646,10969,2470,2441,2505,6,6,6,3,3,3,1.4,5.3,1.06,0.25,17658,69,22363,80,30,21,3726,1248,1349,903,71,29
"""35198201""","""Mesilla Valley MPO""","""Las Cruces, NM""",53.11,62333.69,24126.85,142103.34,57,70,40,28,35,18,29,35,21,6.89,13.07,1.66,2,2,17562,17137,18002,2,2,1,11905,11361,13281,9447,8959,10766,2427,2368,2487,32,34,28,39,42,35,1.3,4.1,0.94,0.17,10330,64,13440,82,28,27,3063,965,1013,698,63,37
"""35198202""","""Santa Fe MPO""","""Santa Fe, NM""",58.08,88614.87,37090.68,278306.24,52,64,51,30,37,29,22,27,22,7.70,11.00,1.82,2,2,18775,18555,19473,2,2,2,13517,13052,13886,10909,10474,11182,2594,2563,2690,14,15,15,17,17,17,1.1,3.7,0.57,0.13,8080,61,11437,83,61,16,3506,1526,1685,1167,72,28
"""35200300""","""Farmington MPO""","""Farmington, NM""",50.70,70769.29,25109.07,154244.27,56,67,45,28,34,22,28,33,23,8.66,6.29,1.90,2,2,21496,21008,21202,1,1,1,14318,13223,14522,11348,10319,11593,2970,2903,2929,1,1,1,2,2,1,2.7,2.4,1.11,0.16,3537,56,5331,85,35,30,2175,1159,1276,896,72,28
"""36196500""","""Syracuse Metropolitan Transportation Council""","""Auburn, NY,Cortland, NY,Syracuse, NY""",368.46,452035.04,181444.88,457891.21,47,57,45,24,30,23,22,27,22,7.22,14.18,1.76,2,2,17603,17463,18070,2,3,2,13434,12993,13742,10552,10131,10786,2831,2808,2906,50,54,51,63,67,64,1.9,5.8,1.54,0.40,14075,64,22650,80,36,29,2696,1224,1280,709,69,31
"""36197200""","""Herkimer-Oneida Counties Transportation Study""","""Amsterdam, NY,Gloversville, NY,Syracuse, NY,Utica-Rome, NY""",233.04,273893.35,107712.18,1567495.41,49,59,44,23,29,21,25,29,23,8.09,9.17,1.82,2,2,19726,19496,20312,2,2,2,14051,13052,14499,10916,9953,11271,3135,3099,3228,0,0,0,3,3,3,0.9,4.1,0.29,0.07,6748,64,9079,82,68,7,4021,1089,1169,688,73,27
"""36197300""","""Capital District Transportation Committee""","""Albany-Schenectady-Troy, NY,Amsterdam, NY,Bennington, VT,Glens Falls, NY,Gloversville, NY,Hudson, NY,Pittsfield, MA""",476.97,611034.89,238838.71,1063226.78,45,54,50,25,31,28,20,23,22,7.27,14.17,1.80,2,2,17684,17498,18075,3,3,3,14263,13364,13776,11318,10445,10764,2847,2815,2908,98,103,103,75,79,79,1.8,5.7,0.85,0.22,13638,57,22451,80,43,20,2730,1456,1617,892,68,32
"""36197401""","""Greater Buffalo-Niagara Regional Transportation Council""","""Batavia, NY,Buffalo-Cheektowaga, NY,Jamestown-Dunkirk-Fredonia, NY,Olean, NY,Rochester, NY""",815.39,953964.57,406375.99,882886.18,46,56,43,24,30,22,23,26,22,6.94,18.36,1.71,2,2,16948,16882,17693,4,4,4,12989,12071,13534,10214,9305,10639,2727,2717,2847,47,49,48,60,62,61,1.7,6.4,1.10,0.46,20368,62,23716,79,42,24,3262,1145,1239,687,70,30
"""36197402""","""Binghamton Metropolitan Transportation Study""","""Binghamton, NY,Sayre, PA""",206.00,199350.76,81287.55,427210.32,49,59,43,24,30,21,25,29,22,7.57,11.24,1.75,2,2,18460,18335,19211,2,2,2,13475,12513,14073,10472,9528,10949,2970,2951,3091,32,34,33,40,42,40,1.7,5.4,0.70,0.19,9255,64,12175,80,63,18,3215,1091,1204,602,71,29
"""36197500""","""Elmira-Chemung Transportation Council""","""Binghamton, NY,Corning, NY,Elmira, NY,Ithaca, NY,Sayre, PA""",67.00,60161.01,23962.41,210172.05,47,57,42,22,28,19,25,29,23,7.88,11.71,1.79,2,2,19347,19192,20121,1,1,1,13831,12873,14396,10718,9784,11158,3113,3089,3237,0,0,0,0,0,0,1.3,3.8,0.87,0.11,7007,64,8564,83,58,11,3194,1012,1056,776,70,30
"""36197700""","""Genesee Transportation Council""","""Batavia, NY,Rochester, NY""",498.94,611500.39,248299.43,530995.69,48,59,46,25,32,24,23,27,22,7.46,15.10,1.79,2,2,18011,17941,18576,2,2,2,13620,13198,13994,10722,10311,11005,2898,2887,2989,0,0,0,1,1,1,2.1,5.7,1.30,0.47,18052,66,25073,80,41,26,2747,1265,1359,706,69,31
"""36198201""","""New York Metropolitan Transportation Council""","""Bridgeport-Stamford-Norwalk, CT,New York-Newark-Jersey City, NY-NJ-PA,Poughkeepsie-Newburgh-Middletown, NY""",8320.81,11015981.32,3999033.58,1114230.19,44,54,54,32,40,40,12,14,14,3.41,58.95,1.01,1,1,8492,8464,8372,39,39,40,9417,8923,8886,6347,5845,5808,1357,1352,1337,1712,1726,1740,1098,1106,1117,4.6,9.4,5.75,3.59,166944,27,268112,57,7,128,1576,2088,2134,1374,50,50
"""36198202""","""Orange County Transportation Council""","""Kingston, NY,New York-Newark-Jersey City, NY-NJ-PA,Poughkeepsie-Newburgh-Middletown, NY""",215.99,290215.31,98286.99,436501.15,50,61,62,30,38,38,20,23,23,8.38,10.63,1.97,2,2,20260,20073,19810,1,1,1,15735,14812,14655,12394,11501,11388,3261,3230,3187,80,81,79,16,16,16,2.5,5.2,1.06,0.23,10384,64,12756,81,43,27,2258,2016,2166,1092,71,29
"""36198203""","""Poughkeepsie-Dutchess County Transportation Council""","""Bridgeport-Stamford-Norwalk, CT,Hudson, NY,New York-Newark-Jersey City, NY-NJ-PA,Pittsfield, MA,Poughkeepsie-Newburgh-Middletown, NY,Torrington, CT""",231.00,273366.41,99614.74,496106.83,49,60,61,29,36,37,20,24,24,8.54,8.02,2.01,2,2,21215,21059,20781,2,2,2,16255,15303,15133,12615,11687,11566,3415,3388,3344,225,227,223,27,28,27,2.0,4.6,0.81,0.20,9493,66,11332,81,63,23,2657,1955,2181,922,74,26
"""36198204""","""Adirondack/Glens Falls Transportation Council""","""Albany-Schenectady-Troy, NY,Bennington, VT,Glens Falls, NY,Rutland, VT""",71.00,92152.51,39019.79,859467.48,51,62,49,25,32,24,25,31,25,9.03,7.01,1.96,2,2,21636,21283,22524,1,1,1,15262,14762,15656,11764,11320,12015,3481,3424,3624,17,17,18,19,20,20,0.6,2.8,0.32,0.05,5231,70,7207,84,122,7,4132,1278,1426,789,76,24
"""36199200""","""Ithaca-Tompkins County Transportation Council""","""Auburn, NY,Binghamton, NY,Cortland, NY,Elmira, NY,Ithaca, NY,Seneca Falls, NY""",51.00,81035.87,30804.18,229864.33,53,65,51,29,37,28,23,28,23,7.86,6.61,1.82,2,2,19302,19163,20393,2,2,2,13977,13521,14539,10864,10429,11250,3106,3083,3281,8,8,8,31,33,32,2.3,3.3,0.70,0.13,5575,53,7568,83,81,11,2867,1477,1787,1045,62,38
"""36200300""","""Ulster County Transportation Council""","""Kingston, NY,Poughkeepsie-Newburgh-Middletown, NY""",138.01,158107.08,62348.85,616185.21,53,66,55,30,38,31,23,28,24,8.33,5.57,1.90,2,2,20281,20084,20829,1,1,1,14668,14261,14895,11383,11008,11522,3263,3231,3351,21,22,22,27,27,28,1.4,4.1,0.41,0.10,6357,66,7590,82,81,15,3511,1632,1907,970,71,29
"""36201400""","""Watertown-Jefferson County Transportation Council""","""Watertown-Fort Drum, NY""",31.37,35846.33,14352.04,48960.02,46,55,39,23,29,19,23,27,20,6.28,13.18,1.60,2,2,16007,15642,16539,1,1,1,12130,11232,12560,9555,8715,9899,2576,2518,2661,0,0,0,0,0,0,3.8,5.8,1.94,0.29,7275,44,9664,80,32,21,3015,1002,969,888,52,48
"""37196000""","""Greensboro Urban Area MPO""","""Burlington, NC,Greensboro-High Point, NC,Winston-Salem, NC""",192.10,338918.35,135170.99,279282.84,54,65,44,28,35,22,26,30,22,7.56,10.60,1.77,2,2,18272,17999,18799,2,2,2,13249,12244,13819,10583,9617,11077,2665,2626,2742,1,1,1,1,1,1,2.9,4.6,1.56,0.48,13547,62,19973,81,35,33,2253,1174,1237,868,64,36
"""37196400""","""Capital Area MPO (NC)""","""Durham-Chapel Hill, NC,Fayetteville, NC,Henderson, NC,Raleigh-Cary, NC,Wilson, NC""",353.02,719449.11,273832.60,450500.68,44,53,51,24,30,29,20,23,22,7.76,11.80,1.92,2,2,18813,18538,18578,2,2,2,14796,13851,13932,12019,11114,11190,2745,2703,2709,33,34,33,19,19,19,3.1,5.2,1.67,0.61,15882,61,30758,81,42,38,2498,1516,1655,1064,67,33
"""37197000""","""French Broad River MPO""","""Asheville, NC,Brevard, NC,Cullowhee, NC,Greenville-Anderson, SC,Marion, NC""",185.48,293550.93,125135.40,486751.13,54,65,47,28,35,24,26,30,23,7.96,5.70,1.81,2,2,19246,18961,20236,1,1,1,13648,12648,14363,10821,9860,11390,2807,2766,2951,21,22,22,26,27,27,2.5,3.8,0.62,0.26,7063,65,10071,83,50,35,2347,1243,1406,870,71,29
"""37197300""","""Burlington-Graham MPO""","""Burlington, NC,Greensboro-High Point, NC""",104.12,152111.78,60063.41,259487.30,54,65,44,26,32,20,28,33,23,8.46,6.52,1.86,2,2,20390,20018,21116,1,1,1,14088,13066,14725,11114,10146,11645,2974,2920,3079,1,1,1,1,1,1,2.1,3.3,0.88,0.23,7775,68,9388,83,65,23,2920,1071,1164,755,69,31
"""37197401""","""Winston-Salem Urban Area MPO""","""Greensboro-High Point, NC,Winston-Salem, NC""",249.85,394855.53,154074.37,331522.58,53,64,44,26,33,21,27,31,23,7.99,7.62,1.83,2,2,19224,18859,19892,1,1,1,13775,12740,14394,10971,9987,11492,2804,2751,2901,1,1,1,1,1,1,2.7,3.9,1.18,0.46,10614,69,16345,82,43,39,2217,1108,1189,750,69,31
"""37197402""","""Fayetteville Area MPO""","""Fayetteville, NC""",148.00,251192.52,93961.70,240216.48,55,66,43,28,35,22,27,31,22,7.77,9.94,1.75,2,2,18677,18198,19085,2,2,1,13233,12211,13736,10477,9523,10922,2724,2655,2783,32,34,31,40,42,38,4.2,4.5,1.05,0.39,10315,64,9830,82,48,28,2841,1130,1183,992,57,43
"""37197403""","""Gaston Cleveland Lincoln MPO""","""Charlotte-Concord-Gastonia, NC-SC,Forest City, NC,Gaffney, SC,Hickory-Lenoir-Morganton, NC,Shelby, NC""",224.00,297297.83,113658.52,579831.40,49,60,44,22,28,20,26,32,24,8.75,4.59,1.96,2,2,21732,21240,21918,1,1,1,14768,14293,15123,11598,11195,11926,3170,3098,3196,0,0,0,1,1,1,2.2,2.9,0.47,0.20,6918,71,8067,84,75,21,2768,1053,1123,744,71,29
"""37197800""","""Wilmington Urban Area MPO""","""Myrtle Beach-Conway-North Myrtle Beach, SC-NC,Wilmington, NC""",95.52,178437.94,74798.73,218385.79,56,68,50,32,40,28,24,28,22,7.60,9.66,1.75,2,2,18288,18055,18971,1,1,1,13162,12208,13668,10493,9573,10900,2667,2634,2767,1,1,1,1,1,2,1.9,5.3,0.92,0.34,9866,65,12540,81,48,30,3645,1470,1576,1061,67,33
"""37197900""","""Charlotte Regional Transportation Planning Organization""","""Albemarle, NC,Charlotte-Concord-Gastonia, NC-SC,Hickory-Lenoir-Morganton, NC""",533.55,973099.23,357995.74,767438.85,49,60,49,27,33,27,22,27,22,7.79,10.93,1.90,2,2,18718,18385,18690,3,3,3,14142,13699,14120,11350,10954,11332,2730,2681,2726,63,65,63,78,80,78,2.6,4.9,1.11,0.47,15936,68,27140,81,40,31,2431,1399,1472,1057,66,34
"""37198001""","""Durham-Chapel Hill-Carrboro MPO""","""Durham-Chapel Hill, NC,Raleigh-Cary, NC""",160.81,313676.46,121677.83,233497.74,48,60,48,27,34,27,21,26,21,7.01,10.02,1.79,2,2,17122,16909,17559,3,3,3,13266,12836,13508,10724,10324,10902,2497,2466,2561,45,47,46,56,58,57,2.8,5.8,1.32,0.52,14277,63,23246,80,43,33,2537,1411,1598,969,62,38
"""37198002""","""Cabarrus-Rowan MPO""","""Albemarle, NC,Charlotte-Concord-Gastonia, NC-SC,Winston-Salem, NC""",147.99,247782.01,90960.03,411570.34,45,55,45,21,26,21,24,29,24,9.12,5.43,2.03,2,2,22056,21677,22023,1,1,1,15351,14897,15327,12115,11716,12097,3217,3161,3212,19,19,19,24,24,24,2.1,2.9,0.60,0.22,7607,73,9343,84,69,24,2826,1092,1164,783,73,27
"""37198003""","""High Point Urban Area MPO""","""Charlotte-Concord-Gastonia, NC-SC,Greensboro-High Point, NC,Winston-Salem, NC""",149.37,234825.09,91191.79,302349.54,52,63,43,25,31,20,27,32,23,8.09,6.60,1.86,2,2,19596,19170,20290,1,1,1,13970,12918,14580,11111,10121,11620,2858,2797,2959,1,1,1,1,1,1,2.7,3.0,0.77,0.30,9419,69,11769,83,43,32,2234,1050,1125,811,68,32
"""37198004""","""Jacksonville Urban Area MPO""","""Jacksonville, NC,Wilmington, NC""",48.20,83195.58,23470.85,155566.97,54,65,44,26,33,21,28,32,23,8.34,6.97,1.85,2,2,20848,20314,21050,1,1,1,14096,13071,14427,11049,10101,11351,3040,2963,3070,7,7,7,9,10,9,5.4,3.4,0.65,0.15,5873,59,5977,83,69,19,2754,1105,1070,938,54,46
"""37198201""","""Greater Hickory MPO""","""Boone, NC,Charlotte-Concord-Gastonia, NC-SC,Hickory-Lenoir-Morganton, NC,Marion, NC,North Wilkesboro, NC,Shelby, NC""",205.00,304646.31,120118.13,872744.95,54,65,43,24,30,18,30,35,24,8.94,3.32,1.92,2,2,21553,20991,22493,1,1,1,14627,13541,15357,11473,10468,12066,3143,3062,3280,11,11,11,14,14,14,1.9,2.2,0.35,0.14,5123,67,6361,85,86,18,3157,951,1039,633,75,25
"""37198202""","""Goldsboro Urban Area MPO""","""Goldsboro, NC,Kinston, NC""",43.19,76470.21,30326.83,134341.46,58,70,43,27,34,19,30,36,24,8.67,3.83,1.82,2,2,20760,20260,21734,1,1,1,13341,12827,14788,10309,9867,11614,3029,2956,3170,4,4,4,12,13,12,2.9,2.4,0.87,0.23,4918,59,5640,84,87,22,2637,1017,1105,859,63,37
"""37199201""","""Greenville Urban Area MPO""","""Greenville, NC""",40.16,71048.16,27193.98,89675.39,56,68,44,29,36,22,28,32,22,7.54,8.93,1.74,2,2,18621,18383,19251,1,1,1,13121,12136,13832,10403,9451,11022,2715,2682,2807,3,3,3,13,14,13,2.4,4.2,1.07,0.30,9160,58,11863,82,50,25,3096,1136,1214,804,61,39
"""37199202""","""Rocky Mount Urban Area MPO""","""Rocky Mount, NC""",35.05,44224.39,17370.67,84325.74,55,68,41,26,33,18,29,35,23,7.68,5.88,1.78,2,2,19863,19581,20590,1,1,1,13018,12510,14469,10098,9631,11445,2898,2857,3003,22,23,21,27,28,26,2.4,2.9,0.95,0.21,5869,70,6368,84,53,25,2852,966,1021,756,67,33
"""37201300""","""New Bern Area MPO""","""New Bern, NC""",27.44,34434.90,14910.01,36322.86,53,64,44,27,34,22,26,30,22,7.79,7.36,1.76,2,2,18892,18607,19874,1,1,1,13280,12299,14018,10524,9584,11119,2755,2714,2898,1,1,1,2,2,2,2.8,3.5,1.25,0.41,5218,70,6314,83,44,40,2344,1153,1283,843,68,32
"""38197200""","""Fargo-Moorhead Metropolitan COG""","""Fargo, ND-MN,Wahpeton, ND-MN""",68.11,90168.57,37536.60,370002.72,40,49,42,21,26,21,19,23,20,6.38,15.47,1.66,2,2,15737,15525,16389,3,3,3,12363,12005,12631,9947,9618,10114,2364,2332,2461,53,55,55,65,69,69,0.6,6.4,0.76,0.10,13991,46,22982,79,28,14,4248,1125,1207,681,58,42
"""38198201""","""Bismarck-Mandan MPO""","""Bismarck, ND""",60.03,103704.70,43719.90,230345.62,43,52,48,23,29,26,20,23,22,7.54,12.85,1.81,2,2,18270,18201,19008,1,1,1,14117,13237,13747,11352,10482,10870,2749,2738,2859,16,16,17,44,45,48,1.1,5.3,0.88,0.19,8996,57,14924,81,32,25,2882,1359,1516,865,70,30
"""38198202""","""Grand Forks-East Grand Forks MPO""","""Grand Forks, ND-MN""",35.21,44235.84,20102.84,34239.06,47,57,42,25,31,22,22,26,20,6.51,14.78,1.65,2,2,15847,15636,16842,2,2,2,12242,11361,12856,9855,9004,10319,2380,2349,2530,7,8,8,10,11,11,2.5,5.0,2.03,0.59,9618,47,11581,81,17,39,3250,1154,1416,736,54,46
"""39196201""","""Akron Metropolitan Area Transportation Study""","""Akron, OH,Canton-Massillon, OH,Cleveland-Elyria, OH,Wooster, OH,Youngstown-Warren-Boardman, OH-PA""",528.51,664096.23,271259.38,570990.81,48,58,44,24,30,22,24,28,22,7.55,12.44,1.82,2,2,18338,18120,18894,2,2,2,13678,12692,14114,10902,9948,11254,2757,2726,2841,18,19,19,34,36,35,2.7,4.8,1.25,0.48,15557,70,18127,81,30,43,1917,1153,1231,729,70,30
"""39196202""","""Stark County Area Transportation Study""","""Akron, OH,Canton-Massillon, OH,New Philadelphia-Dover, OH,Salem, OH,Wooster, OH,Youngstown-Warren-Boardman, OH-PA""",254.96,338606.35,139441.01,345687.73,48,58,42,23,28,20,25,29,23,7.58,10.27,1.81,2,2,18303,17964,19071,1,1,1,13564,12599,14145,10802,9887,11267,2752,2702,2868,10,10,10,15,16,16,2.3,4.6,1.14,0.40,12569,77,14578,81,31,41,2222,1022,1105,675,72,28
"""39196203""","""Richland County Regional Planning Commission""","""Ashland, OH,Bucyrus-Galion, OH,Columbus, OH,Mansfield, OH,Mount Vernon, OH,Norwalk, OH""",91.03,116754.32,46493.08,313470.64,51,61,41,23,29,18,28,32,23,8.26,6.88,1.82,2,2,19745,19449,20729,1,1,1,13871,12851,14689,10899,9922,11569,2969,2926,3117,3,3,3,7,7,7,1.7,2.9,0.77,0.15,6807,74,7102,84,39,33,1853,946,1053,591,71,29
"""39196401""","""Clark County-Springfield Transportation Study""","""Columbus, OH,Dayton-Kettering, OH,Springfield, OH,Urbana, OH""",122.99,121764.69,48553.17,249852.58,51,62,43,24,29,19,28,32,23,8.27,9.51,1.85,2,2,19899,19502,20747,1,1,1,14083,13058,14763,11073,10106,11625,2992,2934,3120,18,19,18,22,23,23,1.6,3.1,0.92,0.19,8819,75,9196,83,68,18,3102,999,1064,718,70,30
"""39196402""","""Lima-Allen County Regional Planning Commission""","""Findlay, OH,Lima, OH,Van Wert, OH,Wapakoneta, OH""",82.02,89477.77,35321.04,236813.98,47,56,41,21,26,18,26,30,23,7.94,8.25,1.84,2,2,19348,18954,20036,1,1,1,13897,12903,14424,10983,10047,11407,2909,2851,3013,4,5,4,14,14,14,1.5,3.5,1.02,0.15,7202,76,9204,83,32,33,1821,929,993,666,69,31
"""39196800""","""Northeast Ohio Areawide Coordinating Agency""","""Akron, OH,Ashland, OH,Ashtabula, OH,Cleveland-Elyria, OH,Norwalk, OH,Sandusky, OH,Wooster, OH,Youngstown-Warren-Boardman, OH-PA""",1390.61,1702291.75,713068.28,1097976.29,50,60,45,26,33,23,24,27,22,7.14,17.77,1.75,2,2,17280,17133,17958,3,3,3,13182,12229,13750,10475,9539,10940,2602,2580,2704,105,109,107,78,81,79,2.1,5.7,1.38,0.65,21462,68,25023,80,39,33,2814,1222,1319,728,70,30
