blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""470470604012""","""Memphis, TN-MS-AR""",1.00,1531.00,572.00,4643.99,79,95,67,47,59,40,31,36,27,10.81,1.33,2.17,2,2,24407,23797,24726,0,0,0,16646,15433,17001,12965,11843,13273,3672,3581,3720,9,9,9,11,11,11,1.0,1.7,0.32,0.12,3445,93,2931,85,80,22,2129,2095,2270,,93,7
"""470470606004""","""Memphis, TN-MS-AR""",1.00,774.00,347.00,11969.59,51,60,43,19,24,16,32,37,27,10.61,0.31,2.14,2,2,27435,26803,27753,0,0,0,16907,15691,17271,12773,11651,13089,4127,4033,4175,7,7,7,9,8,9,0.8,0.9,0.23,0.03,1796,69,1617,86,363,6,4352,838,863,736,83,17
"""470470605012""","""Memphis, TN-MS-AR""",1.00,956.00,379.00,13216.27,61,73,52,28,35,23,33,39,29,11.99,0.34,2.23,2,2,28559,27820,28955,0,0,0,17619,16450,17933,13317,12258,13572,4296,4186,4356,6,6,6,7,7,7,0.4,1.1,0.15,0.03,2008,96,1780,86,245,6,4385,1230,1260,1146,78,22
"""470470604023""","""Memphis, TN-MS-AR""",1.00,1443.00,487.00,1726.55,60,72,51,29,36,24,31,36,27,10.88,3.07,2.15,2,2,24624,23931,25000,0,0,0,16565,15398,16895,12853,11790,13127,3704,3601,3761,8,7,8,9,9,10,1.4,1.6,1.65,0.28,3096,88,2469,86,56,35,1914,1272,1279,1219,89,11
"""471579802001""","""Memphis, TN-MS-AR""",1.00,0.00,0.00,10197.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.00,0.00,,,,,,5,3403,,,,,
"""471579803001""","""Memphis, TN-MS-AR""",1.00,0.00,0.00,24033.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.00,0.00,,,,,,,4530,,,,,
"""471579804001""","""Memphis, TN-MS-AR""",1.00,2383.00,0.00,4505.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.01,0.00,,,,,,25,1763,,,,,
"""471570001003""","""Memphis, TN-MS-AR""",1.00,1894.00,1186.00,222.86,55,67,47,37,46,31,19,21,16,4.30,22.90,1.35,1,1,12114,11853,12246,4,4,4,9974,9125,10268,8069,7250,8348,1822,1784,1842,83,92,78,103,114,96,8.6,9.0,9.05,5.32,16026,24,50431,73,3,399,600,1622,1938,1424,39,61
"""471570099011""","""Memphis, TN-MS-AR""",1.00,522.00,185.00,3546.50,39,46,33,9,12,8,29,34,25,9.69,0.51,2.01,2,2,23170,22896,23293,1,1,1,15532,14466,15828,12018,10992,12296,3485,3445,3504,28,28,28,35,35,35,2.5,4.2,2.10,0.05,7407,96,7822,82,93,23,2522,414,,806,57,43
"""471570030002""","""Memphis, TN-MS-AR""",1.00,821.00,358.00,207.38,39,46,34,18,22,15,21,24,18,,,1.52,1,2,14054,13899,14111,3,3,3,11257,10249,11619,9084,8095,9441,2114,2092,2123,58,63,55,73,79,69,7.7,6.4,3.04,1.73,23789,25,46215,79,13,127,1044,788,876,663,70,30
"""471570205242""","""Memphis, TN-MS-AR""",1.00,2192.00,674.00,344.23,52,63,45,24,29,20,29,33,25,8.98,17.58,2.03,2,2,20526,20152,20721,1,2,1,15240,14202,15514,12122,11138,12367,3088,3033,3117,31,31,30,38,39,37,4.6,4.3,2.40,1.96,14232,99,10505,82,16,128,1071,1044,993,1088,53,47
"""471570202102""","""Memphis, TN-MS-AR""",1.00,985.00,419.00,5125.95,35,41,30,6,7,5,29,34,25,9.23,0.75,2.03,2,2,22966,22280,23337,0,0,0,15603,14446,15952,12141,11085,12433,3455,3353,3511,8,8,8,10,10,10,1.8,2.0,0.86,0.08,3481,89,3302,85,74,21,1990,251,,878,73,27
"""471570211421""","""Memphis, TN-MS-AR""",1.00,2217.00,1177.00,703.46,51,61,43,27,34,23,23,27,20,6.44,10.78,1.64,2,2,16796,16372,17026,2,2,2,12359,11417,12652,9788,8906,10049,2527,2464,2561,44,47,42,55,58,52,7.8,5.2,7.46,1.67,14610,34,18478,81,8,201,598,1210,1744,950,38,62
"""471570211414""","""Memphis, TN-MS-AR""",1.00,1528.00,762.00,186.08,49,59,42,26,33,22,23,26,20,6.56,26.85,1.58,2,2,16884,16565,17044,2,2,2,12053,11136,12340,9480,8608,9744,2540,2493,2564,33,35,32,41,44,40,7.9,4.6,9.44,4.10,12918,29,11458,81,8,275,724,1158,1488,1029,42,58
"""471570213535""","""Memphis, TN-MS-AR""",1.00,1106.00,394.00,237.48,93,114,79,64,81,55,29,34,25,9.32,15.46,2.05,2,2,20480,20019,20725,1,1,1,15344,14275,15629,12238,11238,12486,3081,3013,3118,25,25,25,31,31,31,2.7,4.8,1.89,1.66,13713,100,14036,81,14,160,1354,2856,2856,,100,0
"""471570213533""","""Memphis, TN-MS-AR""",1.00,1916.00,686.00,1472.60,118,145,100,89,111,75,29,34,25,9.56,4.46,2.08,2,2,20839,20353,21096,1,1,1,15579,14452,15897,12424,11369,12703,3135,3063,3173,20,20,20,25,24,25,2.2,3.7,1.09,0.47,10506,100,12107,82,24,114,1110,3931,4001,,98,2
"""471570216202""","""Memphis, TN-MS-AR""",1.00,2202.00,813.00,1542.85,57,69,49,31,38,26,27,31,23,8.57,4.52,1.87,2,2,20382,19550,20867,0,0,0,14262,13242,14556,11186,10290,11407,3066,2942,3139,10,10,9,12,13,12,5.0,2.5,2.31,0.53,7476,65,13712,84,24,85,1389,1361,1778,1076,45,55
"""471570217211""","""Memphis, TN-MS-AR""",1.00,2034.00,825.00,260.44,46,55,39,23,29,19,23,27,20,6.43,20.36,1.66,2,2,16120,15818,16271,2,2,2,12371,11422,12664,9910,9004,10182,2425,2380,2448,36,38,34,45,47,43,7.9,4.2,4.04,3.17,24755,41,34565,82,12,182,973,1013,1199,938,35,65
"""471570217242""","""Memphis, TN-MS-AR""",1.00,1364.00,578.00,154.07,46,55,40,23,28,19,24,27,20,6.32,23.71,1.68,2,2,16026,15621,16241,2,2,2,12506,11538,12805,10058,9147,10326,2411,2351,2443,38,41,36,47,51,45,7.8,3.7,7.39,3.75,23875,51,28147,82,9,282,743,1003,1126,960,33,67
"""471570217521""","""Memphis, TN-MS-AR""",1.00,4974.00,1748.00,1006.78,60,72,51,30,38,25,30,35,26,9.73,16.89,2.09,2,2,22089,21312,22538,1,1,1,15844,14798,16109,12507,11576,12704,3323,3207,3390,15,15,15,18,18,18,4.4,2.5,2.21,1.74,13885,78,12335,84,25,103,1113,1331,1516,982,65,35
"""471570217472""","""Memphis, TN-MS-AR""",1.00,1087.00,412.00,157.85,55,66,47,26,33,22,28,33,24,8.69,22.69,1.99,2,2,20735,20716,20704,1,1,1,15046,13982,15343,11904,10842,12206,3119,3117,3115,23,24,22,28,29,28,4.6,3.1,2.91,2.61,19350,100,17165,83,11,195,1081,1173,1084,1376,71,29
"""471570078214""","""Memphis, TN-MS-AR""",1.00,1664.00,607.00,234.67,44,52,38,19,24,16,25,28,22,7.04,18.21,1.78,2,2,16783,16669,16810,1,2,1,13180,12088,13542,10626,9548,10985,2525,2508,2529,29,31,28,36,39,35,4.6,4.8,3.03,2.59,15172,100,30339,81,10,169,1003,851,862,828,71,29
"""471570100005""","""Memphis, TN-MS-AR""",1.00,1398.00,455.00,299.09,44,53,38,21,26,18,24,27,20,,,1.66,2,2,16764,16473,16903,2,2,2,12510,11487,12850,9949,8967,10269,2522,2479,2543,39,42,38,49,52,47,5.9,4.5,3.44,1.52,12649,68,8667,82,16,152,1097,919,958,879,52,48
"""471570094002""","""Memphis, TN-MS-AR""",1.00,1751.00,736.00,217.53,52,62,44,26,33,22,25,29,22,6.96,23.55,1.81,2,2,17049,16899,17104,2,2,2,13427,12362,13764,10824,9779,11155,2565,2543,2573,38,40,36,47,50,45,5.5,6.0,3.60,3.38,22402,98,36596,80,8,135,857,1166,1188,1139,61,39
"""471570086002""","""Memphis, TN-MS-AR""",1.00,2599.00,890.00,579.76,86,105,74,59,74,50,27,32,24,8.18,12.56,1.95,2,2,19303,19461,19168,2,2,2,14609,13552,14915,11656,10574,11982,2904,2929,2884,50,50,49,62,62,61,3.3,7.8,1.73,1.54,20487,94,30848,77,18,110,1147,2609,2609,,100,0
"""471570087003""","""Memphis, TN-MS-AR""",1.00,1009.00,530.00,201.71,45,54,39,21,26,18,25,28,22,6.45,16.93,1.77,2,2,16908,16725,16985,3,3,3,13180,12115,13526,10574,9532,10910,2544,2517,2555,63,66,61,78,82,76,5.5,6.5,3.44,2.63,21637,78,22735,79,13,168,1047,918,880,994,72,28
"""471570108104""","""Memphis, TN-MS-AR""",1.00,1500.00,492.00,155.81,52,62,44,23,29,19,29,33,25,8.45,26.68,2.07,2,2,19628,19332,19773,1,1,1,15342,14224,15659,12361,11286,12657,2953,2909,2975,28,29,27,35,36,34,5.1,3.1,3.22,3.16,19360,98,32368,83,9,197,851,1017,1008,1037,70,30
"""471570050001""","""Memphis, TN-MS-AR""",1.00,641.00,257.00,141.53,26,30,22,9,11,8,16,19,14,3.19,5.79,1.20,1,1,10000,9758,10116,4,4,3,8769,7918,9095,7188,6361,7503,1504,1468,1522,77,89,70,96,110,87,8.4,8.5,10.60,1.82,18784,33,43892,76,6,249,661,402,,461,16,84
"""471570206442""","""Memphis, TN-MS-AR""",1.00,2625.00,950.00,661.60,55,66,47,26,33,22,29,33,25,8.84,12.69,2.03,2,2,20553,19983,20870,1,1,1,15261,14229,15526,12147,11200,12365,3092,3007,3140,21,21,21,27,26,27,3.8,4.6,3.13,1.44,15460,90,12320,81,15,104,841,1158,1130,1279,82,18
"""471570208322""","""Memphis, TN-MS-AR""",1.00,2656.00,858.00,1474.75,72,88,62,43,54,37,29,34,25,10.33,6.01,2.03,2,2,22010,21400,22343,1,1,1,15485,14361,15810,12160,11127,12435,3311,3220,3361,14,14,14,17,17,17,2.1,3.1,1.00,0.58,7861,100,7939,83,48,31,1901,1923,1937,1876,77,23
"""471570102206""","""Memphis, TN-MS-AR""",1.00,1692.00,568.00,667.18,49,58,42,21,27,18,27,32,24,8.50,7.23,1.93,2,2,19763,19596,19825,2,2,2,14528,13418,14872,11522,10435,11858,2973,2949,2982,33,34,32,41,43,40,4.4,4.5,1.91,0.85,14579,92,13138,81,20,87,1148,948,934,969,60,40
"""471570108202""","""Memphis, TN-MS-AR""",1.00,1242.00,434.00,105.07,56,67,48,30,37,25,26,30,22,7.71,31.83,1.85,2,2,17875,17718,17932,2,2,1,13813,12753,14137,11093,10053,11409,2689,2666,2697,31,33,30,39,41,38,6.5,3.7,7.96,4.13,23083,73,33136,82,8,213,870,1328,1434,1142,69,31
"""471570036002""","""Memphis, TN-MS-AR""",1.00,1343.00,783.00,251.69,39,47,34,21,26,18,18,21,16,4.15,12.92,1.32,1,1,11994,11725,12131,5,6,5,9786,8914,10103,7874,7028,8179,1804,1764,1825,107,121,99,133,151,123,8.8,8.9,9.26,3.11,26038,14,60590,74,4,325,568,933,2063,754,42,58
"""471570043001""","""Memphis, TN-MS-AR""",1.00,2799.00,1561.00,347.51,57,69,49,37,46,31,20,23,17,5.09,22.87,1.42,1,1,13526,13246,13669,5,5,4,10615,9739,10911,8485,7646,8764,2035,1993,2056,94,100,91,117,125,113,8.6,8.5,12.52,4.49,16092,15,47614,76,4,352,655,1640,2083,1274,51,49
"""471570072002""","""Memphis, TN-MS-AR""",1.00,1372.00,669.00,208.09,58,69,49,31,38,26,27,31,23,6.91,22.20,1.94,2,2,17399,17152,17518,3,3,3,14273,13184,14599,11598,10543,11908,2617,2581,2635,57,60,55,71,74,68,5.3,6.3,3.18,3.21,24526,96,37462,79,11,175,912,1365,1386,1322,67,33
"""471570106202""","""Memphis, TN-MS-AR""",1.00,1112.00,218.00,65.64,44,53,38,19,24,16,25,29,22,8.23,27.32,1.78,2,2,18109,17835,18245,2,2,2,13443,12444,13746,10671,9711,10955,2724,2684,2745,47,49,46,59,61,57,7.9,4.6,13.18,3.32,17118,20,28816,81,13,361,1341,837,989,769,65,35
"""471570001002""","""Memphis, TN-MS-AR""",1.00,2269.00,1073.00,209.43,59,72,50,35,43,29,24,28,21,6.72,34.43,1.70,2,2,17456,17542,17366,1,1,1,12838,12024,13033,10189,9360,10399,2626,2640,2612,23,24,22,29,30,28,7.1,7.7,9.47,5.12,13118,68,22719,78,4,313,677,1537,1656,1423,56,44
"""471570015001""","""Memphis, TN-MS-AR""",1.00,671.00,304.00,241.66,38,45,33,16,20,14,22,25,19,5.42,6.82,1.59,1,2,14627,14318,14782,3,3,2,11752,10683,12139,9497,8468,9865,2200,2155,2224,54,60,51,67,75,63,7.0,5.2,3.19,1.26,21936,58,35871,81,6,193,601,709,739,681,65,35
"""471570003001""","""Memphis, TN-MS-AR""",1.00,471.00,183.00,611.56,45,53,38,22,27,18,23,26,20,6.28,1.88,1.64,2,2,15720,15633,15731,3,3,2,12226,11199,12574,9807,8789,10156,2365,2352,2366,54,57,51,67,71,64,5.1,7.6,2.66,0.30,15015,70,22407,78,22,57,1256,957,900,1015,67,33
"""471570025001""","""Memphis, TN-MS-AR""",1.00,1110.00,420.00,156.50,47,56,40,24,30,20,23,26,20,5.91,15.86,1.65,2,2,14545,14306,14661,4,4,4,12141,11158,12459,9870,8916,10175,2188,2153,2205,83,90,79,103,111,98,7.1,8.8,4.76,2.68,23909,74,47346,75,3,374,515,1073,1193,958,61,39
"""471570204001""","""Memphis, TN-MS-AR""",1.00,153.00,17.00,2785.95,29,34,25,0,0,0,29,34,25,,,2.09,2,2,20659,20135,20932,1,1,1,15592,14406,15945,12473,11366,12786,3108,3030,3149,11,11,11,13,13,13,1.6,2.5,0.12,0.01,4007,100,4921,84,30,47,1109,0,,,100,0
"""471570216111""","""Memphis, TN-MS-AR""",1.00,2246.00,737.00,289.34,64,78,55,34,42,28,31,36,26,10.11,25.74,2.14,2,2,22756,22041,23166,1,1,1,16263,15254,16493,12825,11923,12993,3423,3317,3485,15,14,15,18,18,18,3.2,3.8,2.52,2.55,11004,100,10929,82,13,173,1114,1489,1551,1272,78,22
"""471570091002""","""Memphis, TN-MS-AR""",1.00,1432.00,385.00,133.78,44,53,38,21,26,18,23,27,20,6.30,18.12,1.67,2,2,15677,15380,15827,2,2,2,12389,11371,12724,9992,9014,10307,2358,2314,2381,39,43,37,48,53,45,6.6,5.9,3.43,2.88,19077,91,20497,80,6,249,649,917,777,979,36,64
"""471570058002""","""Memphis, TN-MS-AR""",1.00,433.00,207.00,100.16,34,40,29,13,16,11,21,23,18,4.76,9.83,1.49,1,2,13518,13278,13630,3,3,2,10982,9988,11341,8893,7929,9239,2034,1998,2050,55,61,51,68,76,64,7.1,7.1,3.76,2.07,16772,60,27347,78,5,300,650,576,,845,57,43
"""471570227002""","""Memphis, TN-MS-AR""",1.00,1268.00,408.00,280.41,46,54,39,18,23,16,27,31,23,8.14,11.84,1.90,2,2,19737,19448,19877,2,2,2,14381,13301,14711,11376,10336,11685,2969,2927,2990,36,38,35,45,47,44,5.0,4.2,1.92,1.46,14372,80,12382,82,22,80,1228,820,775,862,53,47
"""471570223103""","""Memphis, TN-MS-AR""",1.00,845.00,367.00,313.93,47,57,41,23,29,19,24,28,21,6.08,7.10,1.76,2,2,16507,16245,16622,2,2,2,13034,11872,13446,10510,9384,10906,2483,2445,2500,40,43,39,50,53,48,4.4,3.1,2.84,1.17,11749,74,9935,83,16,80,1136,1016,1042,909,83,17
"""471570221123""","""Memphis, TN-MS-AR""",1.00,1843.00,608.00,186.58,35,42,30,13,16,11,22,26,19,6.78,22.09,1.56,1,2,16279,15942,16455,2,2,2,11847,10919,12148,9352,8471,9629,2449,2399,2475,45,49,43,56,61,53,8.6,5.1,11.76,3.26,16375,12,22168,81,11,186,1079,580,,723,31,69
"""471570221305""","""Memphis, TN-MS-AR""",1.00,1018.00,370.00,217.52,47,57,41,22,27,18,26,30,22,7.82,13.30,1.82,2,2,18535,18436,18551,1,1,1,13717,12645,14055,10905,9846,11242,2788,2774,2791,24,25,23,29,31,28,4.2,3.9,2.16,1.70,14466,100,15836,82,16,109,1024,958,922,998,62,38
"""471570217443""","""Memphis, TN-MS-AR""",1.00,1321.00,507.00,223.03,57,68,48,28,35,23,29,34,25,8.44,19.19,2.08,2,2,19814,19207,20154,1,1,1,15420,14335,15709,12417,11422,12654,2981,2890,3032,23,23,23,28,28,28,4.0,3.4,2.81,2.27,19488,100,18141,83,10,141,865,1226,1378,,89,11
"""471570217444""","""Memphis, TN-MS-AR""",1.00,1028.00,458.00,143.62,60,73,51,30,38,26,30,35,26,8.88,28.30,2.09,2,2,22088,22164,21998,1,1,1,15878,14818,16152,12531,11459,12819,3323,3335,3309,24,24,24,30,30,30,4.1,3.2,2.75,3.19,19698,100,17237,83,13,162,1068,1339,1330,1381,82,18
"""471570213521""","""Memphis, TN-MS-AR""",1.00,1155.00,540.00,559.06,61,74,52,35,44,30,26,30,23,7.49,7.24,1.86,2,2,18658,18247,18872,1,1,1,13963,12954,14249,11128,10179,11381,2807,2746,2839,28,28,28,35,35,35,3.9,6.3,2.50,0.97,14739,77,16966,79,21,114,946,1553,1541,1606,83,17
"""471570215102""","""Memphis, TN-MS-AR""",1.00,6288.00,2514.00,3621.16,60,72,51,32,39,27,28,33,25,9.18,6.37,1.98,2,2,21643,20896,22069,1,1,1,15107,14050,15400,11837,10892,12066,3256,3144,3320,14,14,14,17,17,17,4.6,2.1,3.56,0.69,11554,60,11647,85,50,44,1396,1399,1641,1068,60,40
"""471570211371""","""Memphis, TN-MS-AR""",1.00,1405.00,625.00,530.95,61,74,52,34,42,28,28,32,24,7.99,9.40,1.95,2,2,19612,19220,19815,1,1,1,14656,13645,14924,11678,10725,11915,2950,2892,2981,28,27,28,35,34,34,3.0,6.9,2.15,1.18,15923,100,17083,79,31,110,1341,1489,1533,1321,79,21
"""471570213512""","""Memphis, TN-MS-AR""",1.00,805.00,333.00,156.01,60,72,51,35,44,30,24,28,21,,,1.76,2,2,15649,15313,15818,2,2,2,12932,11927,13235,10540,9584,10818,2354,2304,2380,38,39,37,47,48,46,4.1,7.3,4.92,2.13,15861,92,22765,78,6,271,712,1563,1642,,96,4
"""471570213313""","""Memphis, TN-MS-AR""",1.00,544.00,272.00,303.62,57,69,49,29,37,25,27,32,24,7.25,6.49,1.96,2,2,19016,19118,18912,2,2,2,14628,13554,14940,11734,10644,12062,2861,2877,2845,33,34,33,42,42,41,3.9,6.4,2.02,0.90,22128,100,39735,79,16,124,1392,1308,1332,1199,82,18
"""471570208312""","""Memphis, TN-MS-AR""",1.00,641.00,314.00,277.51,54,65,46,27,34,23,26,31,23,7.65,8.66,1.85,2,2,19651,19478,19714,1,1,1,14030,13001,14336,11049,10044,11345,2956,2931,2966,25,26,25,32,32,31,4.6,4.1,2.21,1.13,9728,71,9231,82,15,173,1197,1219,1311,967,73,27
"""471570203001""","""Memphis, TN-MS-AR""",1.00,1249.00,586.00,1328.58,47,56,40,22,27,19,25,29,22,6.45,2.85,1.78,2,2,17756,17223,18041,1,1,1,13309,12248,13646,10626,9644,10920,2671,2592,2714,12,12,12,15,15,14,4.0,3.5,4.91,0.44,4880,63,6236,83,22,70,1235,971,1089,695,77,23
"""471570108203""","""Memphis, TN-MS-AR""",1.00,857.00,323.00,176.77,53,64,46,26,32,22,28,32,24,7.65,13.98,1.99,2,2,18650,18316,18818,2,2,2,14760,13653,15086,11919,10861,12221,2806,2756,2831,35,36,34,43,45,42,5.8,3.0,2.92,1.83,22033,75,34236,83,18,145,1217,1134,1148,1113,61,39
"""471570115003""","""Memphis, TN-MS-AR""",1.00,811.00,353.00,102.01,35,42,31,15,19,13,20,23,18,4.81,16.63,1.46,1,2,13037,12808,13143,3,4,3,10731,9752,11088,8705,7752,9051,1961,1927,1977,64,72,60,80,90,74,7.5,7.5,4.39,3.46,20976,52,34074,78,7,270,816,678,852,538,49,51
"""471570067004""","""Memphis, TN-MS-AR""",1.00,714.00,286.00,68.83,43,52,37,20,25,17,24,27,20,6.62,27.50,1.68,2,2,16233,15965,16364,2,2,2,12517,11496,12853,10028,9042,10347,2442,2402,2462,47,51,44,58,63,55,7.6,5.5,5.94,4.15,24609,57,31470,80,4,335,603,875,1091,763,56,44
"""471570115001""","""Memphis, TN-MS-AR""",1.00,682.00,324.00,183.50,31,37,27,12,14,10,20,23,17,4.81,8.50,1.43,1,1,13050,12805,13166,3,4,3,10557,9589,10913,8530,7590,8873,1963,1927,1981,64,72,59,80,90,73,7.8,7.4,3.36,1.77,22004,44,34782,78,6,199,632,513,,639,48,52
"""471570110103""","""Memphis, TN-MS-AR""",1.00,1619.00,608.00,328.80,45,54,39,22,27,18,24,28,21,7.20,13.32,1.68,2,2,17456,17269,17528,1,1,1,12715,11712,13039,10064,9087,10377,2626,2599,2637,25,26,25,32,33,31,6.9,3.6,4.04,1.85,11821,32,28694,83,16,123,1002,954,932,993,72,28
"""471570117001""","""Memphis, TN-MS-AR""",1.00,1295.00,463.00,872.76,37,44,32,17,21,14,20,23,18,4.81,2.55,1.48,1,2,12660,12466,12741,3,3,3,10796,9788,11166,8830,7845,9192,1904,1876,1917,61,67,57,76,83,71,6.5,7.3,3.08,0.53,14739,65,28054,78,6,211,694,742,850,615,64,36
"""471570110201""","""Memphis, TN-MS-AR""",1.00,795.00,259.00,923.57,50,60,43,23,28,19,28,32,24,8.23,2.31,1.96,2,2,19697,19440,19813,1,1,1,14705,13543,15076,11715,10589,12070,2963,2925,2981,27,28,26,33,35,32,3.4,3.6,0.89,0.28,12537,98,31464,83,37,67,1406,1010,975,1053,61,39
"""471570118003""","""Memphis, TN-MS-AR""",1.00,2124.00,565.00,315.71,45,54,39,21,26,18,24,28,21,6.32,11.32,1.75,2,2,16206,15816,16415,2,3,2,12927,11837,13296,10440,9403,10780,2438,2380,2469,49,55,46,61,68,57,6.6,5.2,3.08,1.79,21495,81,27815,81,15,126,1298,924,918,926,26,74
"""471570110203""","""Memphis, TN-MS-AR""",1.00,265.00,189.00,115.60,40,47,34,17,22,15,22,25,19,5.71,9.33,1.56,1,2,16256,16055,16341,2,2,2,11789,10821,12118,9312,8371,9628,2445,2416,2458,32,34,31,40,42,38,8.0,4.3,4.67,1.64,12784,13,36452,82,13,244,1045,775,779,774,66,34
"""471570211211""","""Memphis, TN-MS-AR""",1.00,1569.00,783.00,201.76,40,49,35,21,26,18,20,23,17,5.32,20.63,1.39,1,1,14159,13740,14391,3,3,2,10470,9635,10747,8286,7508,8531,2130,2068,2165,54,60,51,68,75,64,9.1,6.1,14.15,3.88,17967,4,27685,80,10,181,819,920,,920,5,95
"""471570211132""","""Memphis, TN-MS-AR""",1.00,1325.00,485.00,542.77,52,63,45,27,34,23,25,29,22,7.46,6.66,1.77,2,2,17641,17216,17871,2,2,2,13263,12278,13557,10565,9641,10826,2654,2591,2688,44,46,42,55,58,53,6.8,5.3,2.31,0.89,14806,56,22300,80,11,188,874,1216,1043,1337,41,59
"""471570211212""","""Memphis, TN-MS-AR""",1.00,1297.00,730.00,1356.90,49,59,42,28,35,24,21,24,18,5.16,2.78,1.47,1,2,14385,14149,14491,2,3,2,11026,10084,11352,8811,7900,9124,2164,2129,2180,51,55,48,63,68,60,7.4,6.1,5.09,0.54,17543,33,24985,80,18,102,1210,1236,1580,951,48,52
"""471570211251""","""Memphis, TN-MS-AR""",1.00,2454.00,1037.00,741.68,49,59,42,27,34,23,22,25,19,6.29,8.79,1.54,1,2,16009,15929,16020,2,2,2,11686,10801,11961,9236,8360,9511,2408,2397,2410,42,44,40,52,55,50,7.3,7.7,6.64,1.40,16709,40,21170,78,13,135,871,1204,1183,1219,47,53
"""471570211261""","""Memphis, TN-MS-AR""",1.00,3180.00,1315.00,366.60,47,57,40,26,32,22,21,24,18,6.33,22.70,1.49,1,2,15258,14927,15433,3,3,3,11247,10414,11500,8893,8105,9123,2295,2246,2322,58,63,55,73,78,69,8.9,7.4,13.47,3.59,18818,9,22822,78,7,211,796,1138,1613,1048,23,77
"""471570211125""","""Memphis, TN-MS-AR""",1.00,656.00,273.00,308.10,44,52,37,14,17,12,30,35,26,8.63,7.65,2.15,2,2,21125,21149,21072,2,2,2,16054,15023,16300,12840,11806,13093,3178,3183,3170,36,35,36,45,43,45,2.7,6.0,2.67,0.89,17056,100,26716,80,39,84,1872,604,687,,88,12
"""471570211351""","""Memphis, TN-MS-AR""",1.00,2449.00,926.00,313.55,54,66,46,31,38,26,24,27,20,6.99,20.63,1.68,2,2,16673,16419,16795,2,2,2,12599,11655,12883,10043,9134,10310,2508,2471,2526,48,50,46,60,62,57,7.1,6.6,8.03,2.95,17792,54,18744,79,7,282,714,1356,1569,1158,55,45
"""471570211242""","""Memphis, TN-MS-AR""",1.00,2639.00,762.00,559.65,58,70,49,30,38,26,27,32,24,8.77,11.94,1.94,2,2,19792,19672,19832,2,2,2,14602,13702,14807,11588,10705,11787,2977,2960,2983,37,37,37,46,46,46,6.1,6.9,4.16,1.36,18086,60,22484,79,20,121,1187,1341,1368,1317,57,43
"""471570211121""","""Memphis, TN-MS-AR""",1.00,645.00,265.00,296.61,44,52,38,17,21,15,27,31,23,7.57,6.76,1.89,2,2,18494,18432,18489,2,2,2,14135,13042,14472,11316,10231,11655,2782,2774,2781,37,38,36,46,47,45,3.2,5.5,1.87,0.89,16004,100,24984,80,23,94,1409,762,948,,80,20
"""471570211224""","""Memphis, TN-MS-AR""",1.00,2684.00,1044.00,328.25,47,57,41,25,31,21,23,26,20,6.79,21.59,1.62,2,2,16365,16100,16494,2,2,2,12170,11258,12448,9662,8786,9922,2462,2423,2481,47,49,45,58,61,56,7.4,6.5,4.25,3.18,17149,39,26302,79,25,156,1361,1090,1213,1029,35,65
"""471570211112""","""Memphis, TN-MS-AR""",1.00,1042.00,418.00,121.12,48,58,41,25,31,21,23,27,20,6.69,23.08,1.65,2,2,16218,16071,16270,2,2,2,12323,11396,12602,9847,8940,10120,2440,2418,2448,35,37,34,44,46,43,7.1,6.4,3.26,3.45,18065,54,28432,79,9,248,812,1116,1273,958,56,44
"""471570211122""","""Memphis, TN-MS-AR""",1.00,459.00,253.00,98.46,39,47,34,14,18,12,25,29,22,6.77,17.39,1.80,2,2,17949,17805,17999,2,2,2,13494,12493,13791,10762,9780,11052,2700,2679,2708,32,34,31,40,42,39,5.4,5.8,3.47,2.57,16256,87,24056,80,8,224,797,625,1055,,64,36
"""471570211123""","""Memphis, TN-MS-AR""",1.00,3629.00,1020.00,258.79,48,57,41,23,29,20,25,28,21,7.93,31.27,1.73,2,2,18000,17890,18031,2,2,2,13077,12128,13356,10330,9396,10605,2708,2692,2712,39,40,38,49,50,47,7.0,6.2,3.91,3.94,17001,47,24061,79,8,251,775,1024,1017,1038,68,32
