NAME,GEO_ID,Population,Male Under 5,Female Under 5,Male 5 to 9,Female 5 to 9,Male 5 to 14,Female 5 to 14,Male 15 to 24,Female 15 to 24,Male 10 to 14,Female 10 to 14,Male 15 to 17,Female 15 to 17,Male 18 to 24,Female 18 to 24,Male 25 to 34,Female 25 to 34,Male 35 to 44,Female 35 to 44,Male 45 to 54,Female 45 to 54,Male 55 to 64,Female 55 to 64,Male 65 to 74,Female 65 to 74,Male 75 to 84,Female 75 to 84,Male 85 and Older,Female 85 and Older,Age:Under 5,Age %:Under 5,Age:5 to 9,Age%:5 to 9,Age:10 to 14,Age%:10 to 14,Age:15 to 17,Age%:15 to 17,Age:18 to 24,Age%:18 to 24,Age:25 to 34,Age%:25 to 34,Age:35 to 44,Age%:35 to 44,Age:45 to 54,Age%:45 to 54,Age:55 to 64,Age%:55 to 64,Age:65 to 74,Age%:65 to 74,Age:75 to 84,Age%:75 to 84,Age:85 and Older,Age%:85 and Older,Age:School Age 5 to 18,Age%:School Age 5 to 18,Age:Under 18,Age%:Under 18,Age:18 to 54,Age%:18 to 54,Age:55 and Older,Age%:55 and Older,Age:65 and Older,Age%:65 and Older,White Alone,White Alone %,Non-White Population: Race,Black or African American Alone,Black or African American Alone %,Black or African American Alone % Non-White Population,American Indian Alaska Native Alone,American Indian Alaska Native Alone %,American Indian Alaska Native Alone % Non-White Population,Asian Alone,Asian Alone %,Asian Alone % Non-White Population,Native Hawaiian Other Pacific Islander Alone,Native Hawaiian Other Pacific Islander Alone %,Native Hawaiian Other Pacific Islander Alone % Non-White Population,Some Other Race Alone,Some Other Race Alone %,Some Other Race Alone % Non-White Population,Two or More Races,Two or More Races %,Two or More Races % Non-White Population,Hispanic or Latino,Hispanic or Latino %,Not Hispanic or Latino,Not Hispanic or Latino %,Minority,Minority %,White Alone Not Hispanic or Latino,White Alone Not Hispanic or Latino %,Total Households,Family Households,Family Households: Married Couple Family,"Household Type%: Family, Married Couple Households",Family Households: Not Married Couple Family,"Household Type%: Family, Not Married Couple Households",Family Households: Not Married Couple: Male no Spouse,Family Households: Not Married Couple: Female no Spouse,Nonfamily Households,Nonfamily Households: Householder Alone,"Household Type%: Nonfamily, Householder Alone",Nonfamily Households: Householder not Alone,"Household Type%: Nonfamily, Householder Not Alone",Average Household Size,Occupancy:Total Households,Occupancy:Occupied Units,Occupancy%:Occupied Units,Occupancy:Vacant Units,Occupancy%:Vacant Units,Tenure:Total Households,Tenure:Owners,Tenure%:Owners,Tenure:Renters,Tenure%:Renters
"White Bluff town, Tennessee",1600000US4779980,3206.0,99.0,114.0,124.0,122.0,236.0,215.0,225.0,195.0,112.0,93.0,84.0,58.0,141.0,137.0,247.0,242.0,215.0,226.0,210.0,227.0,179.0,185.0,99.0,132.0,42.0,74.0,16.0,28.0,213.0,6.643792888334373,246.0,7.673112913287586,205.0,6.394260761072988,142.0,4.429195258889583,278.0,8.671241422333125,489.0,15.252651278852152,441.0,13.755458515283841,442.0,13.786650031191517,364.0,11.353711790393014,231.0,7.20524017467249,116.0,3.6182158452900812,44.0,1.372426699937617,593.0,18.496568933250156,806.0,25.140361821584527,1645.0,51.310043668122276,755.0,23.5495945102932,391.0,12.195882719900188,3101.0,96.72489082969432,105.0,5.0,0.1559575795383656,4.761904761904762,20.0,0.6238303181534623,19.047619047619047,14.0,0.43668122270742354,13.333333333333334,2.0,0.06238303181534623,1.9047619047619049,24.0,0.7485963817841547,22.857142857142858,40.0,1.2476606363069247,38.095238095238095,73.0,2.2769806612601373,3133.0,97.72301933873986,142.0,4.429195258889583,3064.0,0.9557080474111042,1254.0,880.0,651.0,51.91387559808612,229.0,18.261562998405104,63.0,166.0,374.0,319.0,25.438596491228072,55.0,4.385964912280701,2.56,1370.0,1254.0,91.53284671532846,116.0,8.467153284671532,1254.0,926.0,73.84370015948963,328.0,26.156299840510368
"White House city, Tennessee",1600000US4780200,10255.0,374.0,378.0,436.0,419.0,904.0,879.0,616.0,616.0,468.0,460.0,274.0,251.0,342.0,365.0,616.0,728.0,829.0,906.0,728.0,777.0,450.0,534.0,245.0,322.0,113.0,169.0,22.0,49.0,752.0,7.333008288639688,855.0,8.3373963920039,928.0,9.049244271087273,525.0,5.1194539249146755,707.0,6.89419795221843,1344.0,13.10580204778157,1735.0,16.918576304241835,1606.0,15.660653339834226,984.0,9.595319356411506,567.0,5.5290102389078495,282.0,2.749878108239883,71.0,0.6923451974646514,2308.0,22.50609458800585,3060.0,29.83910287664554,5291.0,51.59434422233057,1904.0,18.56655290102389,920.0,8.971233544612383,9734.0,94.91955143832277,521.0,179.0,1.7454900048756703,34.357005758157385,16.0,0.1560214529497806,3.071017274472169,86.0,0.8386153096050708,16.50671785028791,9.0,0.08776206728425158,1.727447216890595,93.0,0.9068746952705996,17.85028790786948,138.0,1.3456850316918576,26.48752399232246,284.0,2.7693807898586056,9971.0,97.23061921014138,690.0,6.728425158459288,9565.0,0.9327157484154072,3628.0,2903.0,2354.0,64.88423373759647,549.0,15.132304299889746,128.0,421.0,725.0,632.0,17.420066152149946,93.0,2.563395810363837,2.83,3828.0,3628.0,94.77533960292581,200.0,5.22466039707419,3628.0,3071.0,84.64718853362734,557.0,15.352811466372657
"Eagleville city, Tennessee",1600000US4722360,604.0,18.0,24.0,27.0,17.0,42.0,44.0,34.0,27.0,15.0,27.0,13.0,7.0,21.0,20.0,28.0,31.0,39.0,47.0,44.0,56.0,29.0,36.0,30.0,35.0,13.0,18.0,3.0,6.0,42.0,6.95364238410596,44.0,7.28476821192053,42.0,6.95364238410596,20.0,3.3112582781456954,41.0,6.788079470198675,59.0,9.7682119205298,86.0,14.23841059602649,95.0,15.728476821192054,65.0,10.76158940397351,65.0,10.76158940397351,31.0,5.132450331125828,9.0,1.490066225165563,106.0,17.549668874172188,148.0,24.503311258278146,286.0,47.35099337748344,170.0,28.14569536423841,105.0,17.3841059602649,574.0,95.03311258278146,30.0,13.0,2.152317880794702,43.333333333333336,1.0,0.16556291390728478,3.3333333333333335,6.0,0.9933774834437087,20.0,0.0,0.0,0.0,6.0,0.9933774834437087,20.0,4.0,0.6622516556291391,13.333333333333334,19.0,3.145695364238411,585.0,96.8543046357616,43.0,7.119205298013245,561.0,0.9288079470198676,241.0,175.0,142.0,58.921161825726145,33.0,13.692946058091287,11.0,22.0,66.0,58.0,24.066390041493776,8.0,3.319502074688797,2.51,263.0,241.0,91.63498098859316,22.0,8.365019011406844,241.0,183.0,75.93360995850622,58.0,24.066390041493776
"Erin city, Tennessee",1600000US4724320,1324.0,30.0,38.0,48.0,41.0,102.0,90.0,75.0,71.0,54.0,49.0,27.0,29.0,48.0,42.0,68.0,78.0,67.0,65.0,77.0,76.0,80.0,89.0,60.0,72.0,38.0,73.0,19.0,56.0,68.0,5.13595166163142,89.0,6.722054380664652,103.0,7.779456193353475,56.0,4.229607250755287,90.0,6.797583081570997,146.0,11.027190332326283,132.0,9.969788519637463,143.0,10.80060422960725,169.0,12.764350453172204,132.0,9.969788519637463,111.0,8.38368580060423,75.0,5.664652567975831,248.0,18.731117824773413,316.0,23.867069486404834,521.0,39.35045317220544,487.0,36.78247734138973,318.0,24.018126888217523,1193.0,90.10574018126889,131.0,87.0,6.570996978851963,66.41221374045801,2.0,0.1510574018126888,1.5267175572519083,3.0,0.22658610271903326,2.2900763358778624,0.0,0.0,0.0,4.0,0.3021148036253776,3.0534351145038165,35.0,2.643504531722054,26.717557251908396,14.0,1.0574018126888218,1310.0,98.94259818731118,141.0,10.649546827794563,1183.0,0.8935045317220544,507.0,295.0,186.0,36.68639053254438,109.0,21.499013806706113,27.0,82.0,212.0,190.0,37.47534516765286,22.0,4.339250493096647,2.33,594.0,507.0,85.35353535353535,87.0,14.646464646464647,507.0,282.0,55.62130177514793,225.0,44.37869822485207
"Fairview city, Tennessee",1600000US4725440,7720.0,313.0,261.0,352.0,325.0,687.0,668.0,469.0,454.0,335.0,343.0,167.0,212.0,302.0,242.0,473.0,533.0,609.0,623.0,520.0,626.0,411.0,428.0,177.0,226.0,71.0,123.0,14.0,34.0,574.0,7.435233160621761,677.0,8.769430051813472,678.0,8.782383419689118,379.0,4.909326424870467,544.0,7.046632124352331,1006.0,13.031088082901555,1232.0,15.958549222797927,1235.0,15.997409326424872,839.0,10.867875647668395,403.0,5.22020725388601,194.0,2.5129533678756477,48.0,0.6217616580310881,1734.0,22.461139896373055,2308.0,29.89637305699482,3928.0,50.88082901554404,1484.0,19.22279792746114,645.0,8.354922279792747,7392.0,95.75129533678756,328.0,83.0,1.0751295336787563,25.304878048780488,33.0,0.427461139896373,10.060975609756099,48.0,0.6217616580310881,14.634146341463413,7.0,0.09067357512953368,2.1341463414634148,56.0,0.7253886010362695,17.073170731707318,101.0,1.3082901554404145,30.79268292682927,217.0,2.8108808290155443,7503.0,97.18911917098445,458.0,5.932642487046632,7262.0,0.9406735751295336,2733.0,2148.0,1703.0,62.31247713135748,445.0,16.282473472374683,118.0,327.0,585.0,482.0,17.636297109403586,103.0,3.768752286864252,2.82,2900.0,2733.0,94.24137931034483,167.0,5.758620689655173,2733.0,2185.0,79.94877424076107,548.0,20.051225759238932
"Forest Hills city, Tennessee",1600000US4727020,4812.0,99.0,125.0,179.0,178.0,393.0,340.0,244.0,213.0,214.0,162.0,126.0,119.0,118.0,94.0,92.0,108.0,280.0,293.0,429.0,504.0,427.0,417.0,256.0,241.0,134.0,127.0,45.0,45.0,224.0,4.655029093931837,357.0,7.418952618453865,376.0,7.813798836242726,245.0,5.091438071487947,212.0,4.405652535328346,200.0,4.156275976724855,573.0,11.907730673316708,784.0,16.29260182876143,844.0,17.539484621778886,497.0,10.328345802161264,261.0,5.423940149625936,90.0,1.8703241895261846,978.0,20.32418952618454,1202.0,24.979218620116374,1918.0,39.85868661679135,1692.0,35.16209476309227,848.0,17.622610141313384,4608.0,95.76059850374065,204.0,67.0,1.3923524522028263,32.84313725490196,2.0,0.04156275976724855,0.9803921568627451,72.0,1.4962593516209477,35.294117647058826,2.0,0.04156275976724855,0.9803921568627451,11.0,0.228595178719867,5.392156862745098,50.0,1.0390689941812137,24.509803921568626,56.0,1.1637572734829593,4756.0,98.83624272651704,248.0,5.15378221113882,4564.0,0.9484621778886118,1777.0,1515.0,1412.0,79.45976364659538,103.0,5.796285875070343,33.0,70.0,262.0,213.0,11.986494091164884,49.0,2.7574563871693867,2.71,1884.0,1777.0,94.32059447983015,107.0,5.679405520169851,1777.0,1699.0,95.61057962858752,78.0,4.389420371412493
"Franklin city, Tennessee",1600000US4727740,62487.0,2352.0,2281.0,2577.0,2521.0,5057.0,4805.0,3362.0,3370.0,2480.0,2284.0,1306.0,1331.0,2056.0,2039.0,3884.0,4397.0,5126.0,5350.0,4637.0,5065.0,3007.0,3489.0,1472.0,1863.0,727.0,1237.0,264.0,742.0,4633.0,7.414342183174099,5098.0,8.158496967369212,4764.0,7.623985789044122,2637.0,4.220077776177445,4095.0,6.5533630995247005,8281.0,13.252356490149953,10476.0,16.76508713812473,10191.0,16.308992270392242,6496.0,10.39576231856226,3335.0,5.337110118904732,1964.0,3.1430537551810778,1006.0,1.6099348664522222,12499.0,20.00256053259078,17132.0,27.41690271576488,32554.0,52.09723622513482,12801.0,20.485861059100294,6305.0,10.090098740538032,52713.0,84.35834653607951,9774.0,4210.0,6.737401379486934,43.07346020053202,147.0,0.23524893177780978,1.5039901780233271,2360.0,3.776785571398851,24.145692653979946,21.0,0.033606990253972825,0.21485573971761818,1951.0,3.122249427880999,19.961121342336813,1085.0,1.7363611631219293,11.100879885410272,4759.0,7.615984124697937,57728.0,92.38401587530205,12383.0,19.81692191975931,50104.0,0.8018307808024069,24040.0,16751.0,13615.0,56.63477537437605,3136.0,13.044925124792014,741.0,2395.0,7289.0,6130.0,25.499168053244592,1159.0,4.821131447587355,2.57,25586.0,24040.0,93.95763308059095,1546.0,6.042366919409052,24040.0,16176.0,67.28785357737105,7864.0,32.712146422628955
"Gallatin city, Tennessee",1600000US4728540,30278.0,1179.0,1083.0,1079.0,993.0,2026.0,1943.0,1951.0,1863.0,947.0,950.0,582.0,517.0,1369.0,1346.0,2214.0,2237.0,1945.0,2052.0,2006.0,2178.0,1601.0,1886.0,973.0,1294.0,494.0,803.0,145.0,405.0,2262.0,7.470770856727657,2072.0,6.843252526586961,1897.0,6.265275117246846,1099.0,3.6296981306559215,2715.0,8.966906664905212,4451.0,14.700442565559152,3997.0,13.201004029328226,4123.0,13.617147764053108,3487.0,11.516612722108462,2267.0,7.487284496994517,1297.0,4.283638285223595,550.0,1.816500429354647,5068.0,16.738225774489727,7330.0,24.208996631217385,15347.0,50.686967435101394,7601.0,25.104035933681217,4114.0,13.587423211572759,23515.0,77.66365017504458,6763.0,4442.0,14.670718013078805,65.68091083838533,88.0,0.2906400686967435,1.3011976933313618,231.0,0.7629301803289518,3.415643944994825,45.0,0.14862276240174382,0.6653851840899009,1327.0,4.382720126824758,19.621469761939967,630.0,2.0807186736244137,9.315392577258613,2434.0,8.038840081907656,27844.0,91.96115991809233,7720.0,25.4970605720325,22558.0,0.745029394279675,11871.0,7859.0,5456.0,45.96074467188948,2403.0,20.242608036391204,536.0,1867.0,4012.0,3313.0,27.9083480751411,699.0,5.888299216578216,2.48,13093.0,11871.0,90.66676850225312,1222.0,9.333231497746889,11871.0,7041.0,59.31261056355825,4830.0,40.68738943644175
"Goodlettsville city, Tennessee",1600000US4729920,15921.0,501.0,475.0,472.0,478.0,1003.0,957.0,954.0,960.0,531.0,479.0,328.0,323.0,626.0,637.0,1024.0,1115.0,1014.0,1133.0,1150.0,1331.0,942.0,1093.0,542.0,688.0,281.0,464.0,88.0,206.0,976.0,6.130268199233716,950.0,5.96696187425413,1010.0,6.343822624207022,651.0,4.088939136988882,1263.0,7.932918786508385,2139.0,13.435085735820614,2147.0,13.485333835814334,2345.0,14.728974310658879,2035.0,12.781860435902267,1230.0,7.725645374034294,745.0,4.6793543119150804,294.0,1.846617674769173,2611.0,16.399723635450034,3587.0,22.529991834683752,8030.0,50.43653036869543,4304.0,27.033477796620815,2269.0,14.251617360718546,11891.0,74.68751962816405,4030.0,2950.0,18.528986872683877,73.20099255583126,39.0,0.24495948746938007,0.967741935483871,390.0,2.4495948746938008,9.67741935483871,17.0,0.10677721248665284,0.42183622828784123,279.0,1.7524024872809498,6.923076923076923,355.0,2.22975943722128,8.808933002481389,638.0,4.007285974499089,15283.0,95.99271402550092,4309.0,27.06488285911689,11612.0,0.7293511714088311,6644.0,4350.0,3082.0,46.38771824202288,1268.0,19.084888621312462,274.0,994.0,2294.0,1886.0,28.386514148103554,408.0,6.1408789885611075,2.39,7092.0,6644.0,93.68302312464749,448.0,6.316976875352511,6644.0,3911.0,58.86514148103552,2733.0,41.13485851896448
"Greenbrier town, Tennessee",1600000US4730960,6433.0,235.0,276.0,275.0,272.0,546.0,526.0,360.0,394.0,271.0,254.0,116.0,150.0,244.0,244.0,453.0,508.0,466.0,450.0,441.0,474.0,315.0,348.0,157.0,218.0,85.0,131.0,11.0,39.0,511.0,7.94341675734494,547.0,8.503031245142235,525.0,8.161044613710555,266.0,4.134929270946682,488.0,7.585885279030001,961.0,14.938597854811132,916.0,14.239079745064512,940.0,14.612156070262708,663.0,10.306233483600186,375.0,5.829317581221825,216.0,3.3576869267837712,50.0,0.77724234416291,1338.0,20.799005129799472,1849.0,28.74242188714441,3280.0,50.9870977770869,1304.0,20.270480335768692,641.0,9.964246852168507,6176.0,96.00497435100264,257.0,56.0,0.8705114254624592,21.78988326848249,21.0,0.3264417845484222,8.171206225680933,36.0,0.5596144877972952,14.007782101167315,0.0,0.0,0.0,60.0,0.9326908129954921,23.346303501945524,84.0,1.3057671381936888,32.68482490272373,170.0,2.642623970153894,6263.0,97.35737602984611,361.0,5.61168972485621,6072.0,0.9438831027514379,2350.0,1792.0,1371.0,58.340425531914896,421.0,17.914893617021278,123.0,298.0,558.0,462.0,19.659574468085104,96.0,4.085106382978723,2.74,2471.0,2350.0,95.10319708619991,121.0,4.896802913800081,2350.0,1766.0,75.14893617021276,584.0,24.851063829787236
"Cedar Hill city, Tennessee",1600000US4711980,314.0,11.0,13.0,18.0,18.0,32.0,27.0,20.0,20.0,14.0,9.0,9.0,9.0,11.0,11.0,17.0,20.0,25.0,21.0,17.0,16.0,15.0,21.0,13.0,14.0,1.0,6.0,2.0,3.0,24.0,7.643312101910828,36.0,11.464968152866243,23.0,7.32484076433121,18.0,5.7324840764331215,22.0,7.006369426751593,37.0,11.78343949044586,46.0,14.64968152866242,41.0,13.05732484076433,36.0,11.464968152866243,27.0,8.598726114649681,7.0,2.229299363057325,5.0,1.5923566878980893,77.0,24.522292993630572,101.0,32.1656050955414,138.0,43.94904458598726,75.0,23.88535031847134,39.0,12.420382165605096,280.0,89.171974522293,34.0,21.0,6.687898089171974,61.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.229299363057325,20.588235294117645,6.0,1.910828025477707,17.647058823529413,8.0,2.547770700636943,306.0,97.45222929936305,35.0,11.146496815286625,279.0,0.8885350318471338,108.0,72.0,54.0,50.0,18.0,16.666666666666664,7.0,11.0,36.0,29.0,26.851851851851855,7.0,6.481481481481481,2.91,124.0,108.0,87.09677419354838,16.0,12.903225806451612,108.0,74.0,68.51851851851852,34.0,31.48148148148148
"Charlotte town, Tennessee",1600000US4713080,1235.0,36.0,30.0,40.0,35.0,90.0,60.0,126.0,78.0,50.0,25.0,27.0,27.0,99.0,51.0,118.0,65.0,108.0,86.0,92.0,79.0,54.0,60.0,43.0,55.0,13.0,21.0,5.0,16.0,66.0,5.344129554655871,75.0,6.0728744939271255,75.0,6.0728744939271255,54.0,4.37246963562753,150.0,12.145748987854251,183.0,14.817813765182187,194.0,15.708502024291498,187.0,15.1417004048583,114.0,9.230769230769232,98.0,7.935222672064778,34.0,2.753036437246964,21.0,1.7004048582995952,204.0,16.518218623481783,270.0,21.86234817813765,698.0,56.518218623481786,267.0,21.619433198380566,153.0,12.388663967611336,1081.0,87.53036437246963,154.0,121.0,9.79757085020243,78.57142857142857,1.0,0.08097165991902834,0.6493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.214574898785425,9.740259740259742,17.0,1.376518218623482,11.03896103896104,30.0,2.42914979757085,1205.0,97.57085020242914,165.0,13.360323886639677,1070.0,0.8663967611336032,400.0,272.0,194.0,48.5,78.0,19.5,29.0,49.0,128.0,115.0,28.749999999999996,13.0,3.25,2.52,432.0,400.0,92.5925925925926,32.0,7.4074074074074066,400.0,298.0,74.5,102.0,25.5
"Clarksville city, Tennessee",1600000US4715160,132929.0,6505.0,6241.0,5296.0,5144.0,9973.0,9697.0,11504.0,12066.0,4677.0,4553.0,2757.0,2643.0,8747.0,9423.0,12590.0,12458.0,8400.0,8835.0,7105.0,7854.0,4649.0,5377.0,2448.0,3174.0,1305.0,1764.0,289.0,695.0,12746.0,9.588577360846767,10440.0,7.853816699140142,9230.0,6.943556334584628,5400.0,4.062318982313866,18170.0,13.66895109419314,25048.0,18.843141827592174,17235.0,12.965568085218424,16254.0,12.22758013676474,10026.0,7.542372243829412,5622.0,4.229325429364548,3069.0,2.3087512882817145,984.0,0.7402447923327491,25070.0,18.859692016038636,37816.0,28.448269376885406,75412.0,56.73103686930617,19701.0,14.820693753808422,9675.0,7.278321509979012,87135.0,65.55003046739238,45794.0,30798.0,23.16875926246342,67.25335196750666,807.0,0.6070910034680167,1.7622395947067302,3093.0,2.3268060393142203,6.7541599336157585,628.0,0.47243265201724227,1.3713586932785955,3747.0,2.818798004950011,8.182294623749836,6721.0,5.056082570394722,14.676595187142421,12302.0,9.254564466745405,120627.0,90.7454355332546,51764.0,38.94108885194352,81165.0,0.6105891114805648,49439.0,34478.0,24135.0,48.817734986549084,10343.0,20.920730597301727,2286.0,8057.0,14961.0,11731.0,23.728230749003824,3230.0,6.533303667145371,2.63,54815.0,49439.0,90.19246556599471,5376.0,9.80753443400529,49439.0,27732.0,56.09336758429579,21707.0,43.9066324157042
"Coopertown town, Tennessee",1600000US4716980,4278.0,145.0,123.0,170.0,149.0,337.0,337.0,228.0,231.0,167.0,188.0,105.0,98.0,123.0,133.0,198.0,212.0,371.0,371.0,381.0,354.0,280.0,278.0,158.0,131.0,53.0,60.0,11.0,19.0,268.0,6.264609630668537,319.0,7.456755493221132,355.0,8.298270219728845,203.0,4.74520804114072,256.0,5.984104721832632,410.0,9.583917718560075,742.0,17.34455352968677,725.0,16.94717157550257,558.0,13.043478260869565,289.0,6.7554932211313705,113.0,2.6414212248714355,30.0,0.7012622720897616,877.0,20.500233754090697,1145.0,26.764843384759235,2143.0,50.09350163627864,990.0,23.14165497896213,432.0,10.098176718092567,4046.0,94.57690509583918,232.0,95.0,2.2206638616175787,40.94827586206897,23.0,0.5376344086021506,9.913793103448276,35.0,0.8181393174380552,15.086206896551724,2.0,0.04675081813931744,0.8620689655172413,25.0,0.584385226741468,10.775862068965516,52.0,1.2155212716222534,22.413793103448278,84.0,1.9635343618513323,4194.0,98.03646563814866,281.0,6.5684899485741,3997.0,0.934315100514259,1482.0,1240.0,1069.0,72.13225371120107,171.0,11.538461538461538,68.0,103.0,242.0,185.0,12.483130904183536,57.0,3.8461538461538463,2.89,1586.0,1482.0,93.44262295081968,104.0,6.557377049180328,1482.0,1333.0,89.94601889338732,149.0,10.053981106612685
"Columbia city, Tennessee",1600000US4716540,34681.0,1345.0,1289.0,1198.0,1204.0,2341.0,2314.0,2319.0,2318.0,1143.0,1110.0,682.0,593.0,1637.0,1725.0,2398.0,2577.0,1968.0,2103.0,2164.0,2592.0,1887.0,2123.0,993.0,1350.0,631.0,1171.0,202.0,596.0,2634.0,7.59493670886076,2402.0,6.9259825264554085,2253.0,6.496352469651971,1275.0,3.6763645800294107,3362.0,9.694068798477552,4975.0,14.34503042011476,4071.0,11.738415847293908,4560.0,13.148409792105188,4010.0,11.5625270320925,2343.0,6.755860557654046,1802.0,5.1959286064415675,798.0,2.3009717136184076,5930.0,17.098699576136788,8564.0,24.69363628499755,17164.0,49.491075805195926,8953.0,25.81528790980652,4943.0,14.252760877714021,25005.0,72.0999971165768,9676.0,7205.0,20.775064156166202,74.46258784621745,109.0,0.31429312880251437,1.1264985531211245,267.0,0.769873994406159,2.7594047126911945,5.0,0.014417116000115337,0.05167424555601488,1247.0,3.5956287304287646,12.887556841670111,843.0,2.430725757619446,8.71227780074411,2433.0,7.015368645656123,32248.0,92.98463135434388,10643.0,30.688273117845505,24038.0,0.6931172688215449,14012.0,9010.0,5674.0,40.49386240365401,3336.0,23.80816443048815,708.0,2628.0,5002.0,4199.0,29.967170996288893,803.0,5.730802169568941,2.41,15906.0,14012.0,88.09254369420344,1894.0,11.907456305796554,14012.0,8404.0,59.97716243220097,5608.0,40.02283756779903
"Cumberland City town, Tennessee",1600000US4718820,311.0,5.0,11.0,10.0,9.0,27.0,18.0,16.0,23.0,17.0,9.0,6.0,6.0,10.0,17.0,15.0,16.0,13.0,20.0,21.0,20.0,21.0,26.0,15.0,16.0,6.0,13.0,3.0,6.0,16.0,5.144694533762058,19.0,6.109324758842444,26.0,8.360128617363344,12.0,3.858520900321544,27.0,8.681672025723474,31.0,9.967845659163988,33.0,10.610932475884244,33.0,10.610932475884244,47.0,15.112540192926044,31.0,9.967845659163988,19.0,6.109324758842444,9.0,2.8938906752411575,57.0,18.327974276527332,73.0,23.47266881028939,132.0,42.443729903536976,106.0,34.08360128617363,59.0,18.971061093247588,271.0,87.13826366559485,40.0,32.0,10.289389067524116,80.0,1.0,0.3215434083601286,2.5,3.0,0.964630225080386,7.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2861736334405145,10.0,1.0,0.3215434083601286,310.0,99.67845659163987,41.0,13.183279742765272,270.0,0.8681672025723473,134.0,82.0,53.0,39.55223880597015,29.0,21.641791044776117,7.0,22.0,52.0,44.0,32.83582089552239,8.0,5.970149253731343,2.32,186.0,134.0,72.04301075268818,52.0,27.956989247311824,134.0,85.0,63.43283582089553,49.0,36.56716417910448
"Cross Plains city, Tennessee",1600000US4718420,1714.0,56.0,40.0,63.0,35.0,135.0,109.0,126.0,108.0,72.0,74.0,46.0,45.0,80.0,63.0,99.0,89.0,120.0,117.0,137.0,140.0,115.0,107.0,77.0,72.0,26.0,24.0,3.0,14.0,96.0,5.600933488914819,98.0,5.717619603267211,146.0,8.518086347724621,91.0,5.309218203033839,143.0,8.343057176196032,188.0,10.968494749124854,237.0,13.827304550758459,260.0,15.16919486581097,222.0,12.95215869311552,149.0,8.693115519253208,50.0,2.9171528588098017,17.0,0.9918319719953326,335.0,19.54492415402567,431.0,25.145857642940488,845.0,49.299883313885644,438.0,25.55425904317386,216.0,12.602100350058343,1604.0,93.58226371061843,110.0,59.0,3.4422403733955655,53.63636363636364,7.0,0.40840140023337224,6.363636363636363,5.0,0.29171528588098017,4.545454545454546,1.0,0.05834305717619603,0.9090909090909091,13.0,0.7584597432905484,11.818181818181818,25.0,1.4585764294049008,22.727272727272727,39.0,2.2753792298716453,1675.0,97.72462077012835,130.0,7.584597432905485,1584.0,0.9241540256709452,611.0,475.0,356.0,58.265139116202946,119.0,19.476268412438625,49.0,70.0,136.0,105.0,17.18494271685761,31.0,5.073649754500818,2.81,645.0,611.0,94.72868217054263,34.0,5.271317829457364,611.0,472.0,77.25040916530278,139.0,22.749590834697216
"Dover city, Tennessee",1600000US4721400,1417.0,38.0,22.0,57.0,40.0,98.0,79.0,80.0,55.0,41.0,39.0,25.0,18.0,55.0,37.0,74.0,81.0,66.0,77.0,102.0,88.0,77.0,104.0,66.0,112.0,39.0,86.0,19.0,54.0,60.0,4.234297812279464,97.0,6.8454481298518,80.0,5.6457304163726185,43.0,3.0345800988002827,92.0,6.492589978828511,155.0,10.938602681721948,143.0,10.091743119266056,154.0,10.86803105151729,181.0,12.77346506704305,178.0,12.561750176429076,125.0,8.821453775582217,73.0,5.151729004940014,220.0,15.525758645024702,280.0,19.760056457304167,580.0,40.93154551870148,557.0,39.30839802399436,376.0,26.53493295695131,1354.0,95.55398729710657,63.0,27.0,1.9054340155257588,42.857142857142854,3.0,0.2117148906139732,4.761904761904762,3.0,0.2117148906139732,4.761904761904762,1.0,0.07057163020465773,1.5873015873015872,3.0,0.2117148906139732,4.761904761904762,26.0,1.834862385321101,41.269841269841265,18.0,1.2702893436838392,1399.0,98.72971065631616,76.0,5.363443895553988,1341.0,0.9463655610444601,614.0,364.0,285.0,46.416938110749186,79.0,12.866449511400651,23.0,56.0,250.0,233.0,37.94788273615635,17.0,2.768729641693811,2.16,701.0,614.0,87.58915834522111,87.0,12.410841654778887,614.0,411.0,66.93811074918567,203.0,33.06188925081433
